NASA Surface meteorology and Solar Energy: Global Data
Monthly Averaged Insolation Clearness Index (0 to 1.0)

Monthly average for July 1983 - June 1993

Lat Lon Jan Feb Mar Apr May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
27 168 0.56 0.56 0.57 0.57 0.61 0.62 0.63 0.59 0.63 0.64 0.58 0.55
27 169 0.56 0.56 0.57 0.57 0.61 0.62 0.63 0.59 0.63 0.63 0.58 0.55
27 170 0.55 0.56 0.57 0.58 0.61 0.62 0.63 0.59 0.63 0.63 0.58 0.55
27 171 0.56 0.56 0.57 0.58 0.61 0.63 0.63 0.60 0.63 0.63 0.58 0.55
27 172 0.56 0.56 0.57 0.58 0.61 0.63 0.63 0.61 0.63 0.63 0.58 0.55
27 173 0.56 0.56 0.58 0.58 0.61 0.63 0.63 0.62 0.63 0.63 0.58 0.55
27 174 0.56 0.56 0.58 0.59 0.61 0.62 0.63 0.62 0.62 0.63 0.58 0.55
27 175 0.56 0.55 0.58 0.59 0.62 0.63 0.63 0.63 0.62 0.63 0.57 0.55
27 176 0.56 0.55 0.59 0.59 0.62 0.63 0.63 0.63 0.62 0.62 0.57 0.55
27 177 0.56 0.55 0.59 0.59 0.62 0.63 0.63 0.63 0.62 0.62 0.57 0.55
27 178 0.56 0.55 0.59 0.59 0.62 0.64 0.64 0.64 0.62 0.62 0.57 0.54
27 179 0.55 0.55 0.59 0.59 0.62 0.64 0.64 0.63 0.62 0.61 0.57 0.54
28 0 0.63 0.65 0.66 0.68 0.68 0.67 0.70 0.70 0.68 0.62 0.62 0.63
28 1 0.63 0.65 0.66 0.67 0.68 0.67 0.70 0.70 0.68 0.62 0.62 0.63
28 2 0.63 0.65 0.66 0.67 0.68 0.67 0.71 0.70 0.68 0.63 0.62 0.63
28 3 0.62 0.66 0.66 0.67 0.68 0.67 0.71 0.70 0.68 0.63 0.62 0.63
28 4 0.62 0.66 0.66 0.68 0.68 0.67 0.72 0.71 0.69 0.64 0.63 0.63
28 5 0.62 0.66 0.66 0.68 0.68 0.67 0.72 0.71 0.69 0.64 0.62 0.63
28 6 0.62 0.66 0.66 0.68 0.68 0.68 0.72 0.72 0.69 0.65 0.62 0.63
28 7 0.62 0.66 0.66 0.68 0.68 0.68 0.73 0.72 0.69 0.65 0.62 0.62
28 8 0.62 0.66 0.66 0.68 0.68 0.68 0.73 0.72 0.69 0.65 0.62 0.62
28 9 0.62 0.66 0.66 0.67 0.67 0.69 0.73 0.72 0.69 0.66 0.62 0.62
28 10 0.62 0.65 0.65 0.67 0.67 0.69 0.73 0.72 0.69 0.66 0.62 0.62
28 11 0.62 0.64 0.65 0.67 0.66 0.69 0.72 0.72 0.69 0.65 0.62 0.61
28 12 0.61 0.64 0.64 0.66 0.66 0.69 0.72 0.72 0.69 0.65 0.62 0.61
28 13 0.61 0.63 0.64 0.65 0.65 0.69 0.72 0.72 0.68 0.65 0.62 0.60
28 14 0.60 0.63 0.63 0.65 0.65 0.69 0.72 0.71 0.68 0.65 0.61 0.60
28 15 0.59 0.62 0.62 0.64 0.64 0.69 0.72 0.71 0.68 0.65 0.60 0.60
28 16 0.59 0.62 0.61 0.64 0.64 0.69 0.71 0.71 0.68 0.65 0.60 0.60
28 17 0.59 0.61 0.60 0.64 0.63 0.69 0.71 0.71 0.68 0.65 0.60 0.60
28 18 0.58 0.61 0.60 0.64 0.63 0.69 0.71 0.71 0.68 0.65 0.60 0.60
28 19 0.59 0.62 0.60 0.65 0.64 0.70 0.71 0.72 0.69 0.66 0.61 0.61
28 20 0.60 0.62 0.60 0.66 0.65 0.71 0.72 0.72 0.70 0.66 0.62 0.61
28 21 0.61 0.63 0.61 0.66 0.66 0.72 0.73 0.72 0.70 0.67 0.62 0.61
28 22 0.61 0.63 0.61 0.67 0.66 0.72 0.73 0.72 0.70 0.67 0.63 0.61
28 23 0.61 0.64 0.61 0.67 0.66 0.72 0.73 0.72 0.70 0.68 0.63 0.62
28 24 0.61 0.64 0.61 0.67 0.66 0.73 0.73 0.72 0.70 0.68 0.63 0.62
28 25 0.60 0.63 0.61 0.67 0.66 0.72 0.73 0.72 0.70 0.67 0.63 0.61
28 26 0.60 0.62 0.62 0.67 0.66 0.72 0.72 0.72 0.70 0.67 0.63 0.61
28 27 0.60 0.62 0.62 0.66 0.66 0.72 0.72 0.72 0.70 0.67 0.63 0.61
28 28 0.60 0.62 0.62 0.66 0.66 0.72 0.72 0.72 0.70 0.67 0.63 0.60
28 29 0.60 0.62 0.62 0.67 0.66 0.72 0.72 0.71 0.70 0.67 0.63 0.60
28 30 0.60 0.61 0.62 0.66 0.66 0.71 0.71 0.71 0.70 0.66 0.63 0.59
28 31 0.59 0.60 0.60 0.65 0.65 0.71 0.71 0.71 0.69 0.66 0.62 0.58
28 32 0.58 0.58 0.59 0.64 0.65 0.70 0.70 0.70 0.68 0.65 0.62 0.58
28 33 0.58 0.58 0.59 0.63 0.64 0.70 0.70 0.70 0.68 0.65 0.62 0.58
28 34 0.58 0.59 0.60 0.64 0.64 0.70 0.71 0.70 0.69 0.65 0.62 0.58
28 35 0.59 0.59 0.61 0.64 0.64 0.71 0.71 0.70 0.70 0.65 0.62 0.59
28 36 0.59 0.60 0.61 0.64 0.65 0.71 0.72 0.70 0.70 0.65 0.62 0.59
28 37 0.59 0.61 0.61 0.63 0.65 0.71 0.72 0.71 0.70 0.65 0.61 0.59
28 38 0.59 0.62 0.61 0.63 0.65 0.72 0.72 0.71 0.70 0.65 0.60 0.59
28 39 0.59 0.62 0.61 0.63 0.65 0.72 0.72 0.71 0.70 0.65 0.60 0.58
28 40 0.59 0.62 0.61 0.64 0.65 0.72 0.73 0.72 0.71 0.65 0.60 0.58
28 41 0.58 0.61 0.61 0.64 0.65 0.73 0.73 0.72 0.71 0.66 0.60 0.58
28 42 0.58 0.61 0.60 0.63 0.65 0.73 0.73 0.72 0.71 0.66 0.59 0.57
28 43 0.58 0.61 0.60 0.62 0.65 0.73 0.73 0.72 0.71 0.66 0.59 0.57
28 44 0.57 0.60 0.59 0.61 0.64 0.72 0.73 0.71 0.71 0.66 0.59 0.57
28 45 0.57 0.60 0.58 0.60 0.64 0.71 0.72 0.71 0.70 0.65 0.59 0.56
28 46 0.56 0.59 0.57 0.58 0.63 0.70 0.71 0.70 0.70 0.65 0.58 0.55
28 47 0.55 0.59 0.56 0.57 0.63 0.69 0.71 0.70 0.70 0.65 0.58 0.54
28 48 0.55 0.59 0.56 0.58 0.63 0.70 0.70 0.70 0.70 0.66 0.59 0.54
28 49 0.55 0.59 0.56 0.59 0.64 0.71 0.70 0.70 0.70 0.67 0.60 0.54
28 50 0.55 0.58 0.55 0.59 0.64 0.71 0.70 0.70 0.70 0.67 0.61 0.54
28 51 0.55 0.58 0.55 0.59 0.65 0.72 0.70 0.69 0.70 0.67 0.61 0.54
28 52 0.56 0.57 0.54 0.58 0.65 0.71 0.69 0.68 0.69 0.66 0.61 0.53
28 53 0.56 0.56 0.53 0.58 0.65 0.71 0.68 0.67 0.69 0.66 0.61 0.53
28 54 0.55 0.57 0.53 0.58 0.65 0.70 0.68 0.66 0.69 0.67 0.62 0.54
28 55 0.55 0.57 0.54 0.58 0.65 0.70 0.67 0.65 0.69 0.67 0.62 0.54
28 56 0.55 0.57 0.54 0.59 0.65 0.70 0.67 0.66 0.69 0.67 0.63 0.54
28 57 0.56 0.57 0.54 0.59 0.65 0.70 0.67 0.66 0.69 0.68 0.63 0.55
28 58 0.56 0.57 0.54 0.60 0.65 0.69 0.67 0.66 0.69 0.68 0.64 0.55
28 59 0.56 0.57 0.55 0.60 0.65 0.68 0.66 0.65 0.68 0.67 0.63 0.55
28 60 0.55 0.58 0.55 0.60 0.64 0.67 0.65 0.64 0.67 0.67 0.62 0.54
28 61 0.55 0.58 0.56 0.60 0.64 0.67 0.64 0.63 0.66 0.66 0.62 0.54
28 62 0.55 0.58 0.56 0.61 0.65 0.67 0.64 0.63 0.66 0.66 0.62 0.55
28 63 0.54 0.58 0.56 0.61 0.65 0.67 0.63 0.63 0.66 0.66 0.62 0.55
28 64 0.54 0.58 0.56 0.61 0.65 0.66 0.62 0.62 0.66 0.66 0.62 0.56
28 65 0.55 0.60 0.56 0.60 0.64 0.65 0.59 0.60 0.64 0.66 0.61 0.58
28 66 0.56 0.63 0.55 0.59 0.63 0.64 0.56 0.58 0.63 0.65 0.61 0.61
28 67 0.58 0.65 0.56 0.60 0.63 0.63 0.53 0.57 0.62 0.66 0.61 0.64
28 68 0.59 0.67 0.58 0.61 0.64 0.64 0.54 0.57 0.63 0.66 0.63 0.65
28 69 0.61 0.68 0.59 0.63 0.65 0.64 0.54 0.57 0.63 0.67 0.64 0.66
28 70 0.60 0.67 0.60 0.64 0.65 0.64 0.55 0.57 0.63 0.67 0.64 0.66
28 71 0.57 0.64 0.60 0.63 0.63 0.63 0.54 0.55 0.62 0.66 0.64 0.65
28 72 0.55 0.62 0.59 0.63 0.61 0.63 0.54 0.54 0.61 0.65 0.64 0.64
28 73 0.55 0.61 0.59 0.63 0.61 0.62 0.52 0.52 0.60 0.65 0.64 0.63
28 74 0.57 0.61 0.60 0.63 0.62 0.60 0.50 0.49 0.59 0.64 0.64 0.61
28 75 0.59 0.60 0.60 0.63 0.63 0.59 0.48 0.47 0.57 0.64 0.64 0.60
28 76 0.59 0.60 0.61 0.64 0.64 0.58 0.46 0.45 0.56 0.63 0.64 0.59
28 77 0.59 0.60 0.61 0.64 0.64 0.58 0.45 0.44 0.54 0.63 0.64 0.59
28 78 0.59 0.60 0.61 0.64 0.64 0.57 0.44 0.43 0.53 0.63 0.64 0.59
28 79 0.60 0.59 0.60 0.62 0.62 0.55 0.43 0.43 0.51 0.62 0.64 0.60
28 80 0.60 0.58 0.59 0.61 0.60 0.53 0.42 0.43 0.49 0.61 0.65 0.61
28 81 0.60 0.57 0.58 0.59 0.58 0.52 0.41 0.43 0.48 0.60 0.65 0.62
28 82 0.58 0.57 0.58 0.59 0.58 0.53 0.41 0.43 0.48 0.59 0.66 0.61
28 83 0.57 0.57 0.57 0.59 0.58 0.54 0.42 0.42 0.48 0.58 0.66 0.59
28 84 0.55 0.57 0.57 0.59 0.58 0.55 0.43 0.42 0.48 0.58 0.66 0.58
28 85 0.54 0.58 0.58 0.59 0.59 0.55 0.43 0.43 0.48 0.59 0.66 0.57
28 86 0.54 0.58 0.58 0.59 0.59 0.55 0.44 0.43 0.49 0.61 0.66 0.56
28 87 0.54 0.58 0.58 0.58 0.58 0.55 0.44 0.43 0.49 0.61 0.66 0.56
28 88 0.56 0.59 0.57 0.57 0.56 0.54 0.43 0.43 0.48 0.60 0.66 0.58
28 89 0.58 0.60 0.57 0.55 0.55 0.52 0.43 0.42 0.47 0.58 0.67 0.59
28 90 0.57 0.58 0.55 0.52 0.52 0.50 0.42 0.41 0.45 0.56 0.66 0.60
28 91 0.56 0.54 0.50 0.48 0.49 0.47 0.40 0.40 0.42 0.53 0.65 0.59
28 92 0.54 0.51 0.46 0.44 0.46 0.44 0.39 0.38 0.39 0.50 0.63 0.59
28 93 0.53 0.47 0.42 0.39 0.42 0.41 0.37 0.37 0.37 0.48 0.62 0.59
28 94 0.53 0.45 0.38 0.36 0.39 0.37 0.35 0.37 0.36 0.46 0.61 0.59
28 95 0.52 0.42 0.34 0.32 0.35 0.34 0.33 0.36 0.34 0.44 0.60 0.59
28 96 0.52 0.44 0.36 0.33 0.37 0.36 0.34 0.37 0.35 0.43 0.59 0.58
28 97 0.51 0.46 0.38 0.37 0.40 0.40 0.35 0.37 0.37 0.44 0.58 0.57
28 98 0.50 0.48 0.41 0.40 0.44 0.44 0.36 0.37 0.38 0.44 0.57 0.56
28 99 0.48 0.46 0.41 0.42 0.41 0.42 0.36 0.37 0.37 0.41 0.54 0.53
28 100 0.47 0.43 0.40 0.44 0.38 0.39 0.36 0.36 0.35 0.39 0.52 0.50
28 101 0.45 0.41 0.40 0.45 0.36 0.36 0.36 0.35 0.34 0.36 0.50 0.47
28 102 0.38 0.34 0.35 0.42 0.33 0.35 0.37 0.35 0.32 0.32 0.43 0.40
28 103 0.31 0.28 0.30 0.39 0.30 0.33 0.38 0.36 0.31 0.27 0.37 0.33
28 104 0.26 0.22 0.25 0.36 0.27 0.32 0.39 0.37 0.30 0.24 0.32 0.27
28 105 0.24 0.21 0.24 0.34 0.26 0.32 0.39 0.38 0.31 0.24 0.31 0.26
28 106 0.22 0.19 0.22 0.32 0.25 0.31 0.39 0.39 0.32 0.24 0.30 0.25
28 107 0.21 0.18 0.21 0.31 0.25 0.31 0.40 0.40 0.33 0.25 0.30 0.25
28 108 0.21 0.18 0.20 0.31 0.25 0.32 0.41 0.41 0.34 0.27 0.33 0.27
28 109 0.22 0.19 0.20 0.31 0.25 0.32 0.41 0.41 0.35 0.29 0.36 0.28
28 110 0.23 0.19 0.20 0.32 0.25 0.33 0.43 0.41 0.37 0.30 0.38 0.29
28 111 0.24 0.20 0.20 0.32 0.26 0.35 0.45 0.43 0.38 0.32 0.40 0.31
28 112 0.25 0.21 0.21 0.32 0.27 0.36 0.47 0.44 0.39 0.33 0.42 0.33
28 113 0.25 0.21 0.21 0.33 0.27 0.36 0.48 0.44 0.39 0.34 0.43 0.34
28 114 0.26 0.22 0.21 0.33 0.27 0.36 0.48 0.45 0.40 0.35 0.44 0.36
28 115 0.27 0.23 0.21 0.33 0.28 0.36 0.49 0.45 0.41 0.36 0.45 0.37
28 116 0.27 0.23 0.21 0.33 0.28 0.35 0.48 0.44 0.40 0.36 0.45 0.38
28 117 0.27 0.23 0.21 0.33 0.27 0.35 0.48 0.43 0.39 0.36 0.45 0.38
28 118 0.27 0.23 0.21 0.33 0.27 0.34 0.48 0.42 0.38 0.36 0.45 0.38
28 119 0.29 0.25 0.23 0.35 0.29 0.35 0.49 0.45 0.39 0.38 0.45 0.40
28 120 0.31 0.27 0.25 0.37 0.32 0.36 0.51 0.47 0.41 0.39 0.45 0.41
28 121 0.32 0.29 0.28 0.38 0.34 0.38 0.53 0.50 0.43 0.41 0.45 0.42
28 122 0.33 0.30 0.29 0.38 0.37 0.40 0.55 0.52 0.46 0.44 0.45 0.42
28 123 0.33 0.31 0.31 0.39 0.40 0.42 0.57 0.55 0.49 0.47 0.45 0.41
28 124 0.33 0.32 0.33 0.39 0.42 0.44 0.59 0.57 0.51 0.49 0.44 0.41
28 125 0.33 0.32 0.33 0.40 0.43 0.44 0.59 0.57 0.52 0.50 0.44 0.41
28 126 0.34 0.32 0.34 0.40 0.43 0.45 0.60 0.57 0.53 0.50 0.45 0.41
28 127 0.34 0.33 0.34 0.41 0.44 0.45 0.60 0.57 0.54 0.51 0.45 0.42
28 128 0.35 0.34 0.36 0.42 0.44 0.46 0.61 0.57 0.55 0.51 0.45 0.42
28 129 0.36 0.36 0.37 0.42 0.45 0.46 0.61 0.57 0.57 0.51 0.45 0.43
28 130 0.38 0.37 0.39 0.43 0.46 0.47 0.61 0.57 0.58 0.51 0.45 0.44
28 131 0.39 0.39 0.40 0.44 0.47 0.48 0.62 0.58 0.59 0.52 0.46 0.44
28 132 0.41 0.41 0.42 0.45 0.48 0.49 0.62 0.59 0.60 0.52 0.46 0.45
28 133 0.42 0.42 0.43 0.46 0.49 0.49 0.62 0.59 0.61 0.52 0.47 0.46
28 134 0.44 0.43 0.45 0.47 0.49 0.50 0.62 0.60 0.61 0.53 0.47 0.47
28 135 0.45 0.44 0.46 0.48 0.50 0.50 0.62 0.60 0.62 0.53 0.48 0.48
28 136 0.46 0.45 0.47 0.49 0.51 0.51 0.62 0.60 0.62 0.54 0.49 0.48
28 137 0.47 0.45 0.48 0.49 0.51 0.52 0.62 0.60 0.62 0.54 0.49 0.49
28 138 0.48 0.46 0.49 0.49 0.52 0.52 0.63 0.60 0.62 0.55 0.50 0.49
28 139 0.49 0.47 0.50 0.49 0.52 0.53 0.63 0.60 0.62 0.55 0.50 0.49
28 140 0.49 0.48 0.51 0.49 0.52 0.54 0.63 0.60 0.62 0.56 0.50 0.50
28 141 0.50 0.49 0.51 0.49 0.52 0.54 0.63 0.60 0.62 0.57 0.51 0.50
28 142 0.50 0.49 0.52 0.50 0.53 0.54 0.63 0.59 0.63 0.57 0.51 0.50
28 143 0.50 0.50 0.52 0.50 0.53 0.54 0.63 0.59 0.63 0.58 0.51 0.50
28 144 0.50 0.51 0.52 0.50 0.53 0.55 0.63 0.59 0.63 0.58 0.51 0.50
28 145 0.50 0.51 0.53 0.51 0.53 0.56 0.63 0.59 0.63 0.58 0.51 0.49
28 146 0.51 0.52 0.53 0.51 0.53 0.56 0.63 0.59 0.63 0.58 0.51 0.49
28 147 0.51 0.52 0.54 0.51 0.53 0.57 0.62 0.59 0.63 0.59 0.51 0.49
28 148 0.51 0.52 0.54 0.51 0.53 0.58 0.62 0.59 0.63 0.59 0.51 0.49
28 149 0.52 0.52 0.54 0.51 0.54 0.58 0.62 0.60 0.64 0.59 0.52 0.49
28 150 0.52 0.52 0.54 0.51 0.54 0.59 0.62 0.60 0.64 0.59 0.52 0.49
28 151 0.52 0.52 0.54 0.50 0.54 0.59 0.61 0.60 0.64 0.60 0.52 0.49
28 152 0.52 0.52 0.54 0.50 0.54 0.59 0.61 0.59 0.64 0.60 0.53 0.49
28 153 0.52 0.52 0.55 0.50 0.54 0.60 0.61 0.59 0.64 0.60 0.53 0.50
28 154 0.52 0.53 0.55 0.50 0.54 0.60 0.61 0.59 0.63 0.60 0.54 0.50
28 155 0.52 0.53 0.55 0.50 0.54 0.60 0.60 0.59 0.63 0.60 0.54 0.50
28 156 0.52 0.53 0.55 0.50 0.55 0.60 0.60 0.59 0.63 0.60 0.55 0.50
28 157 0.52 0.53 0.55 0.51 0.55 0.60 0.61 0.59 0.63 0.61 0.55 0.51
28 158 0.52 0.53 0.55 0.51 0.55 0.60 0.61 0.59 0.63 0.61 0.56 0.51
28 159 0.53 0.54 0.55 0.51 0.56 0.60 0.61 0.59 0.63 0.61 0.56 0.52
28 160 0.53 0.54 0.55 0.52 0.57 0.60 0.60 0.59 0.62 0.62 0.56 0.52
28 161 0.53 0.54 0.55 0.52 0.58 0.60 0.60 0.59 0.62 0.62 0.56 0.52
28 162 0.54 0.55 0.55 0.52 0.58 0.60 0.61 0.59 0.63 0.62 0.56 0.53
28 163 0.54 0.55 0.55 0.53 0.58 0.61 0.61 0.59 0.63 0.63 0.57 0.53
28 164 0.54 0.55 0.55 0.53 0.58 0.61 0.61 0.59 0.63 0.63 0.57 0.53
28 165 0.55 0.55 0.55 0.54 0.58 0.61 0.61 0.59 0.63 0.63 0.57 0.53
28 166 0.55 0.55 0.55 0.54 0.59 0.61 0.62 0.59 0.64 0.63 0.57 0.54
28 167 0.55 0.55 0.55 0.55 0.59 0.61 0.62 0.59 0.63 0.63 0.57 0.54
28 168 0.54 0.55 0.56 0.55 0.60 0.61 0.62 0.59 0.63 0.63 0.57 0.54
28 169 0.54 0.55 0.56 0.55 0.60 0.61 0.63 0.59 0.63 0.63 0.57 0.54
28 170 0.54 0.55 0.56 0.56 0.60 0.61 0.63 0.59 0.63 0.63 0.57 0.54
28 171 0.54 0.55 0.56 0.56 0.60 0.61 0.63 0.60 0.63 0.63 0.57 0.54
28 172 0.54 0.55 0.56 0.56 0.60 0.61 0.63 0.61 0.62 0.63 0.56 0.54
28 173 0.54 0.55 0.56 0.57 0.60 0.61 0.63 0.61 0.62 0.62 0.56 0.54
28 174 0.54 0.54 0.56 0.57 0.60 0.61 0.63 0.62 0.62 0.62 0.56 0.54
28 175 0.55 0.54 0.57 0.56 0.60 0.61 0.63 0.63 0.62 0.62 0.56 0.54
28 176 0.55 0.54 0.57 0.57 0.60 0.61 0.63 0.63 0.62 0.62 0.56 0.54
28 177 0.55 0.54 0.57 0.57 0.61 0.62 0.63 0.63 0.62 0.61 0.56 0.53
28 178 0.55 0.53 0.57 0.58 0.61 0.62 0.63 0.64 0.62 0.61 0.56 0.53
28 179 0.54 0.53 0.57 0.57 0.61 0.63 0.63 0.64 0.62 0.61 0.56 0.53
29 0 0.62 0.64 0.65 0.68 0.68 0.67 0.70 0.70 0.67 0.62 0.62 0.62
29 1 0.62 0.65 0.65 0.68 0.67 0.67 0.70 0.70 0.68 0.62 0.62 0.62
29 2 0.62 0.65 0.65 0.68 0.68 0.67 0.71 0.70 0.68 0.63 0.62 0.62
29 3 0.62 0.65 0.65 0.68 0.68 0.67 0.71 0.71 0.68 0.63 0.62 0.62
29 4 0.61 0.65 0.65 0.68 0.68 0.67 0.72 0.71 0.69 0.63 0.62 0.62
29 5 0.61 0.66 0.66 0.68 0.68 0.67 0.72 0.71 0.69 0.64 0.62 0.62
29 6 0.61 0.66 0.66 0.68 0.68 0.68 0.72 0.72 0.69 0.64 0.62 0.62
29 7 0.61 0.66 0.66 0.68 0.68 0.68 0.72 0.72 0.69 0.65 0.62 0.62
29 8 0.61 0.65 0.65 0.68 0.67 0.68 0.72 0.72 0.69 0.65 0.62 0.61
29 9 0.61 0.65 0.65 0.67 0.67 0.68 0.72 0.72 0.68 0.65 0.62 0.61
29 10 0.61 0.64 0.64 0.66 0.66 0.68 0.72 0.72 0.68 0.65 0.61 0.60
29 11 0.61 0.63 0.64 0.66 0.65 0.68 0.72 0.72 0.68 0.64 0.61 0.60
29 12 0.61 0.63 0.63 0.66 0.65 0.69 0.72 0.72 0.68 0.64 0.61 0.60
29 13 0.60 0.62 0.63 0.65 0.64 0.69 0.72 0.72 0.68 0.64 0.60 0.59
29 14 0.59 0.61 0.61 0.64 0.63 0.68 0.72 0.71 0.67 0.64 0.60 0.59
29 15 0.58 0.60 0.60 0.62 0.62 0.68 0.71 0.70 0.67 0.63 0.59 0.58
29 16 0.58 0.60 0.59 0.62 0.62 0.68 0.71 0.70 0.67 0.63 0.58 0.58
29 17 0.57 0.59 0.59 0.63 0.62 0.68 0.71 0.70 0.67 0.64 0.59 0.58
29 18 0.57 0.59 0.59 0.63 0.62 0.68 0.71 0.71 0.68 0.64 0.59 0.59
29 19 0.57 0.60 0.59 0.64 0.63 0.69 0.71 0.71 0.69 0.65 0.59 0.59
29 20 0.58 0.60 0.59 0.64 0.63 0.70 0.72 0.72 0.69 0.65 0.60 0.59
29 21 0.59 0.61 0.59 0.64 0.64 0.71 0.72 0.72 0.69 0.65 0.61 0.59
29 22 0.58 0.61 0.59 0.64 0.64 0.71 0.72 0.72 0.69 0.65 0.61 0.59
29 23 0.58 0.60 0.59 0.64 0.63 0.71 0.71 0.71 0.69 0.65 0.60 0.59
29 24 0.57 0.60 0.58 0.64 0.63 0.70 0.71 0.71 0.68 0.65 0.60 0.59
29 25 0.57 0.59 0.58 0.63 0.63 0.70 0.71 0.71 0.68 0.64 0.60 0.58
29 26 0.57 0.58 0.59 0.63 0.63 0.70 0.71 0.71 0.69 0.65 0.60 0.58
29 27 0.57 0.58 0.59 0.64 0.63 0.70 0.70 0.71 0.69 0.65 0.60 0.58
29 28 0.57 0.58 0.60 0.64 0.64 0.70 0.71 0.71 0.69 0.65 0.61 0.58
29 29 0.57 0.58 0.60 0.65 0.64 0.71 0.71 0.71 0.69 0.65 0.61 0.58
29 30 0.57 0.58 0.60 0.64 0.65 0.71 0.71 0.71 0.69 0.65 0.61 0.57
29 31 0.56 0.57 0.59 0.63 0.64 0.70 0.70 0.70 0.69 0.65 0.61 0.57
29 32 0.56 0.56 0.58 0.62 0.63 0.70 0.70 0.70 0.68 0.64 0.60 0.56
29 33 0.56 0.56 0.58 0.61 0.63 0.70 0.70 0.70 0.68 0.64 0.60 0.56
29 34 0.56 0.56 0.58 0.62 0.63 0.70 0.71 0.70 0.69 0.64 0.60 0.56
29 35 0.57 0.57 0.59 0.62 0.64 0.70 0.71 0.70 0.69 0.65 0.61 0.57
29 36 0.57 0.58 0.60 0.63 0.64 0.71 0.71 0.70 0.69 0.65 0.61 0.57
29 37 0.57 0.59 0.60 0.63 0.65 0.71 0.72 0.71 0.70 0.65 0.60 0.57
29 38 0.58 0.60 0.60 0.63 0.65 0.71 0.72 0.71 0.70 0.65 0.60 0.57
29 39 0.58 0.61 0.61 0.63 0.65 0.72 0.72 0.71 0.70 0.65 0.60 0.57
29 40 0.58 0.61 0.61 0.63 0.65 0.72 0.73 0.71 0.70 0.65 0.59 0.57
29 41 0.58 0.60 0.60 0.63 0.65 0.73 0.73 0.72 0.71 0.65 0.59 0.57
29 42 0.58 0.60 0.60 0.63 0.64 0.73 0.73 0.72 0.71 0.65 0.59 0.57
29 43 0.57 0.60 0.59 0.62 0.64 0.72 0.73 0.71 0.71 0.65 0.58 0.56
29 44 0.57 0.59 0.58 0.61 0.64 0.72 0.73 0.71 0.71 0.65 0.58 0.56
29 45 0.56 0.59 0.57 0.60 0.63 0.71 0.72 0.71 0.70 0.64 0.57 0.55
29 46 0.55 0.58 0.56 0.59 0.63 0.70 0.71 0.71 0.70 0.64 0.57 0.54
29 47 0.55 0.58 0.56 0.58 0.63 0.70 0.71 0.70 0.70 0.65 0.57 0.54
29 48 0.54 0.58 0.56 0.58 0.63 0.71 0.71 0.70 0.71 0.66 0.58 0.54
29 49 0.54 0.57 0.55 0.58 0.63 0.71 0.71 0.70 0.71 0.66 0.59 0.53
29 50 0.53 0.56 0.54 0.58 0.64 0.72 0.71 0.70 0.71 0.67 0.59 0.52
29 51 0.53 0.55 0.53 0.57 0.64 0.72 0.70 0.69 0.70 0.66 0.59 0.52
29 52 0.54 0.55 0.53 0.57 0.64 0.72 0.70 0.68 0.70 0.66 0.59 0.52
29 53 0.55 0.56 0.53 0.57 0.64 0.71 0.69 0.68 0.69 0.66 0.60 0.53
29 54 0.55 0.57 0.53 0.57 0.64 0.71 0.68 0.67 0.69 0.67 0.61 0.54
29 55 0.55 0.57 0.53 0.58 0.64 0.70 0.68 0.67 0.69 0.67 0.61 0.54
29 56 0.55 0.57 0.53 0.58 0.64 0.70 0.68 0.67 0.69 0.67 0.62 0.54
29 57 0.56 0.57 0.53 0.59 0.64 0.70 0.68 0.67 0.69 0.68 0.63 0.54
29 58 0.56 0.57 0.54 0.59 0.64 0.69 0.68 0.67 0.69 0.67 0.63 0.54
29 59 0.55 0.57 0.54 0.59 0.64 0.68 0.67 0.66 0.68 0.67 0.62 0.54
29 60 0.55 0.57 0.55 0.60 0.64 0.68 0.66 0.65 0.67 0.66 0.62 0.54
29 61 0.55 0.57 0.55 0.60 0.64 0.67 0.65 0.65 0.67 0.66 0.61 0.54
29 62 0.54 0.57 0.55 0.61 0.65 0.67 0.65 0.64 0.67 0.66 0.61 0.54
29 63 0.54 0.57 0.55 0.61 0.65 0.67 0.64 0.64 0.67 0.66 0.61 0.54
29 64 0.54 0.58 0.55 0.61 0.65 0.67 0.63 0.63 0.66 0.66 0.61 0.55
29 65 0.55 0.61 0.55 0.60 0.64 0.66 0.60 0.62 0.65 0.66 0.61 0.58
29 66 0.55 0.63 0.54 0.59 0.63 0.65 0.56 0.60 0.64 0.66 0.61 0.60
29 67 0.56 0.64 0.55 0.59 0.63 0.63 0.54 0.58 0.63 0.66 0.61 0.62
29 68 0.58 0.65 0.55 0.59 0.63 0.63 0.53 0.58 0.63 0.66 0.62 0.63
29 69 0.58 0.65 0.57 0.61 0.64 0.64 0.54 0.57 0.63 0.67 0.63 0.64
29 70 0.58 0.65 0.58 0.62 0.63 0.64 0.55 0.57 0.63 0.67 0.63 0.64
29 71 0.55 0.63 0.58 0.62 0.61 0.63 0.55 0.56 0.62 0.66 0.63 0.64
29 72 0.53 0.61 0.58 0.62 0.60 0.63 0.55 0.55 0.62 0.65 0.63 0.63
29 73 0.54 0.60 0.58 0.62 0.60 0.62 0.53 0.53 0.61 0.65 0.63 0.62
29 74 0.55 0.60 0.59 0.62 0.61 0.61 0.51 0.50 0.59 0.65 0.63 0.61
